Frame,Time,C7_X,C7_Y,C7_Z,STRN_X,STRN_Y,STRN_Z,RSHO_X,RSHO_Y,RSHO_Z,RELB_X,RELB_Y,RELB_Z,RWRA_X,RWRA_Y,RWRA_Z,LSHO_X,LSHO_Y,LSHO_Z,LELB_X,LELB_Y,LELB_Z,LWRA_X,LWRA_Y,LWRA_Z
1326,13.25,0.76431245,1345.8215,-214.65329,10.112177,1075.9622,31.044226,-130.47234,1331.3352,-119.28862,-257.7811,1012.0427,-93.223221,-226.83141,804.9621,5.1687059,132.26099,1338.8745,-127.93716,268.38434,1017.9132,-77.059952,215.08546,822.43286,27.730169
1327,13.26,0.14640532,1346.1558,-214.58116,10.161384,1075.8713,30.78837,-130.28697,1331.9535,-118.55553,-260.47626,1013.6375,-92.580688,-230.10347,806.26929,5.3685808,131.49872,1339.2937,-128.34013,272.13721,1021.2312,-74.785583,220.42419,830.52087,39.064766
1328,13.27,-0.58393776,1346.4702,-214.58351,10.342341,1075.8425,30.608742,-130.13234,1332.6965,-117.62492,-263.45346,1015.4574,-92.101906,-233.90958,807.77832,5.4357901,130.67412,1339.7677,-128.9211,276.66434,1025.1257,-72.099762,226.4016,840.33533,52.203922
1329,13.28,-1.4123802,1346.7755,-214.68999,10.651821,1075.8593,30.470188,-129.99841,1333.448,-116.41236,-266.53003,1017.4203,-91.781639,-238.01997,809.21747,5.1374927,129.83076,1340.3154,-129.71774,281.72281,1029.5736,-69.234512,232.95506,852.09717,65.81739
1330,13.29,-2.3796921,1347.0946,-214.74913,11.061092,1075.9701,30.219704,-129.81387,1334.3746,-115.22149,-269.71414,1019.5429,-91.720695,-242.46892,810.84808,4.4686427,128.97202,1340.8844,-130.7791,287.33951,1034.6066,-66.182091,239.97484,865.77484,80.0541
1331,13.3,-3.2980013,1347.3795,-214.82562,11.49037,1076.1123,30.075245,-129.66028,1335.449,-113.9848,-272.97784,1021.8158,-91.910904,-247.11595,811.98999,3.5535226,128.14261,1341.443,-131.90096,293.07581,1040.2988,-63.127598,247.59984,882.02539,95.288963
1332,13.31,-4.2737131,1347.6896,-214.89793,12.027596,1076.334,29.994375,-129.35968,1336.5167,-112.36503,-276.49554,1024.2882,-92.616768,-251.40196,813.77966,1.4394934,127.41403,1341.925,-133.18533,298.71689,1047.1018,-60.453789,255.32484,900.85791,110.37206
1333,13.32,-5.1761866,1347.9767,-214.95621,12.564838,1076.5536,29.941711,-129.04906,1337.7271,-110.93691,-280.16403,1026.8889,-93.52906,-255.68733,815.32996,-1.2002757,126.69776,1342.3688,-134.47302,304.35806,1054.7748,-57.890732,262.72995,921.95886,124.54125
1334,13.33,-6.0204582,1348.179,-214.80438,13.152469,1076.8156,29.896372,-128.62036,1338.9515,-109.30975,-284.03976,1029.632,-94.722702,-259.58603,816.78638,-4.8283319,126.0222,1342.7638,-135.88371,309.91031,1063.3521,-55.262501,269.78064,945.96558,139.08369
1335,13.34,-6.8491001,1348.3877,-214.69653,13.756033,1077.0833,29.922075,-128.23605,1340.188,-107.59006,-288.16339,1032.5029,-96.268494,-263.05145,818.01038,-9.3881187,125.41235,1343.1042,-137.23338,315.08386,1072.7056,-53.241871,276.34161,971.82269,150.81316
1336,13.35,-7.66539,1348.616,-214.55557,14.304702,1077.3307,29.964403,-127.83295,1341.3829,-105.8865,-292.21155,1035.3226,-97.996193,-265.90491,819.1286,-14.881377,124.83858,1343.4686,-138.61171,319.65939,1082.5892,-51.927158,281.96771,999.51746,160.94078
1337,13.36,-8.4359169,1348.7953,-214.22101,14.962972,1077.556,30.164564,-127.42968,1342.5245,-104.072,-296.51172,1038.2657,-100.12354,-268.20688,820.33917,-21.272612,124.29081,1343.7671,-139.82364,323.77841,1092.3239,-51.171448,287.11206,1028.5795,168.93147
1338,13.37,-9.1261406,1349.0204,-213.89281,15.610995,1077.777,30.514238,-127.04688,1343.5785,-102.3167,-300.88495,1040.9996,-102.23504,-270.04681,821.68817,-28.525784,123.75283,1344.0469,-141.00192,327.767,1102.3488,-50.625179,291.49631,1059.12,174.64195
1339,13.38,-9.7581835,1349.2408,-213.50523,16.229065,1077.9845,30.904097,-126.68897,1344.5354,-100.37187,-305.44052,1043.7931,-104.60889,-271.92139,822.93561,-37.115768,123.24166,1344.2628,-141.90637,331.51584,1112.5038,-50.248356,296.20331,1088.905,173.62047
1340,13.39,-10.362355,1349.3862,-212.86105,16.885279,1078.1772,31.287159,-126.3855,1345.4712,-98.620331,-309.97711,1046.7925,-107.62993,-273.74496,825.0871,-45.070137,122.73534,1344.4218,-142.57393,335.26974,1122.9525,-50.141098,298.06558,1119.1301,175.17787
1341,13.4,-10.857607,1349.636,-212.28961,17.466885,1078.3051,31.768587,-126.08646,1346.3293,-96.851006,-314.10989,1049.9369,-110.76154,-275.95547,826.87738,-54.236214,122.13932,1344.5463,-143.0341,338.96155,1133.1516,-49.9342,299.32828,1148.9952,176.34377
1342,13.41,-11.26406,1349.8193,-211.71246,17.782248,1078.5001,32.251472,-125.83816,1347.1743,-95.298645,-317.61743,1053.3931,-114.70404,-278.10971,828.86292,-63.272858,121.55087,1344.625,-143.23061,342.88135,1143.3407,-49.821526,300.69781,1178.5208,170.92488
1343,13.42,-11.602707,1349.9663,-211.0434,18.161961,1078.5287,32.965958,-125.54528,1347.965,-93.901566,-320.4675,1056.8538,-119.13142,-280.36655,830.62878,-73.96904,120.86559,1344.6545,-143.11389,346.65344,1153.4055,-49.99263,300.90686,1207.3134,166.30957
1344,13.43,-11.908042,1350.1326,-210.40236,18.399771,1078.5515,33.633778,-125.3726,1348.6846,-92.157394,-322.82028,1060.1483,-124.00154,-282.6434,832.58594,-84.685593,120.24531,1344.5627,-142.85437,349.71072,1163.3402,-50.216297,300.32037,1235.0747,160.90028
1345,13.44,-12.074644,1350.307,-209.67043,18.487722,1078.6051,34.241798,-125.2291,1349.4016,-90.756233,-324.72214,1063.2173,-128.69937,-284.98096,834.28088,-95.950508,119.67471,1344.4193,-142.34129,352.52835,1173.0652,-50.5425,299.43076,1261.0605,152.37946
1346,13.45,-12.19759,1350.494,-208.963,18.412281,1078.6062,35.275085,-125.14797,1350.0862,-89.597023,-325.98007,1066.2307,-133.93437,-287.32745,835.86829,-107.86555,119.18577,1344.2158,-141.90315,355.32666,1182.8521,-50.928154,298.30905,1285.0885,142.3616
1347,13.46,-12.350613,1350.6541,-208.24402,18.183434,1078.584,36.069344,-125.15312,1350.6835,-88.257339,-326.64111,1069.1226,-139.07741,-289.54517,837.59534,-120.42692,118.61755,1344.0273,-141.29596,357.85599,1192.3837,-51.660034,296.55399,1307.476,131.6196
1348,13.47,-12.56744,1350.8199,-207.50308,17.940237,1078.6443,36.755444,-125.16971,1351.1644,-86.812195,-327.01309,1072.0466,-144.63805,-291.44537,839.47186,-133.51822,118.00837,1343.8281,-140.67615,359.95364,1201.5206,-52.933842,294.8165,1327.7336,119.22285
1349,13.48,-12.796811,1350.8762,-206.73018,17.556351,1078.674,37.677559,-125.27825,1351.5677,-85.530861,-327.15247,1074.7726,-150.11514,-292.99155,841.69415,-147.14331,117.32288,1343.6338,-139.89038,361.73572,1210.2465,-54.314255,292.63812,1346.4749,106.74627
1350,13.49,-13.026751,1350.9216,-205.95058,17.212196,1078.5197,39.206181,-125.45651,1351.8423,-84.189102,-327.09808,1077.4219,-155.81842,-294.27939,844.17584,-160.55145,116.66412,1343.4589,-139.21782,363.30725,1218.4675,-56.044464,290.11417,1363.3223,94.013695
1351,13.5,-13.241036,1350.9371,-205.10849,16.749971,1078.5967,39.784519,-125.73512,1352.0156,-82.828621,-326.78632,1080.0386,-161.68349,-294.90588,846.88245,-175.13432,116.07407,1343.2705,-138.53987,364.70575,1226.0378,-57.968891,287.36713,1378.3965,80.907166
1352,13.51,-13.533668,1350.9591,-204.17529,16.334824,1078.6437,40.678085,-126.04159,1352.1924,-81.637558,-326.14789,1082.6466,-167.75826,-295.57166,849.91235,-189.04715,115.45276,1343.0248,-137.73642,365.79306,1232.9121,-60.172264,284.43011,1391.7684,67.454422
1353,13.52,-13.80234,1350.9631,-203.32623,15.886641,1078.627,41.86414,-126.3051,1352.2014,-80.288414,-325.19745,1085.2749,-173.9855,-295.86697,853.13647,-202.72752,114.8278,1342.7861,-136.96307,366.81909,1239.0725,-62.50502,281.40329,1403.4285,53.703106
1354,13.53,-14.031378,1350.9836,-202.47211,15.44397,1078.6244,42.941521,-126.64504,1352.207,-79.219749,-323.96637,1087.881,-180.15869,-295.75003,856.72437,-216.55757,114.25108,1342.5922,-136.19939,367.69345,1244.5317,-65.002708,278.17776,1413.4098,39.805405
1355,13.54,-14.257167,1350.9869,-201.50766,15.059448,1078.6479,43.992012,-127.01884,1352.2106,-78.247208,-322.58856,1090.6354,-186.54889,-294.9805,860.73248,-230.34367,113.68929,1342.5979,-135.43167,368.4939,1249.3407,-67.682518,274.85385,1421.6833,25.961245
1356,13.55,-14.361161,1350.9614,-200.66869,14.569913,1078.6591,45.212013,-127.38412,1352.0861,-77.025459,-321.18289,1093.4301,-193.09705,-293.6955,865.04852,-244.0266,113.1608,1342.5552,-134.63657,369.13699,1253.5259,-70.50338,271.45575,1428.3694,12.302277
1357,13.56,-14.554832,1350.9674,-199.85902,14.135129,1078.7451,46.21067,-127.8548,1352.0208,-76.193413,-319.57776,1096.1587,-199.20058,-291.92661,869.69147,-257.39456,112.58643,1342.5725,-133.84666,369.77625,1256.9585,-73.473244,268.11707,1433.7236,-1.036014
1358,13.57,-14.793353,1350.879,-198.87511,13.668398,1078.7961,47.327412,-128.3382,1351.918,-75.281937,-317.75595,1098.9269,-205.47383,-289.91791,874.44684,-270.47742,112.01398,1342.5642,-133.06476,370.34427,1259.7832,-76.44838,264.73477,1437.3198,-14.066676
1359,13.58,-15.014991,1350.9213,-198.12161,13.110743,1078.7592,48.306477,-128.78825,1351.7406,-74.109085,-315.60406,1101.7537,-211.72685,-287.73578,879.32074,-283.02731,111.42505,1342.6012,-132.27679,370.86679,1261.8823,-79.594528,261.4787,1439.5865,-25.917145
1360,13.59,-15.337068,1350.9586,-197.29839,12.530736,1078.8463,49.186787,-129.37848,1351.6213,-73.174294,-313.28857,1104.6311,-218.04195,-285.24207,884.2735,-295.13205,110.78484,1342.7302,-131.5838,371.38745,1263.231,-82.746719,258.23895,1440.7028,-38.063164
1361,13.6,-15.611857,1350.9292,-196.36823,11.934105,1078.9375,49.860279,-129.99976,1351.3846,-72.728462,-310.88785,1107.455,-224.15605,-282.4017,889.30286,-306.78503,110.13362,1342.8289,-130.86682,371.71692,1264.0881,-86.079384,255.10704,1440.655,-49.693493
1362,13.61,-15.874767,1351.0039,-195.60382,11.190052,1078.8976,50.692802,-130.61925,1351.0569,-71.559433,-308.40799,1110.2065,-229.98051,-279.1535,894.47888,-318.09485,109.48313,1342.8491,-130.20822,371.91907,1264.1659,-89.714355,252.06726,1439.558,-60.712566
1363,13.62,-16.198101,1351.0336,-194.80083,10.457728,1078.915,51.467613,-131.28761,1350.7355,-70.926704,-305.92462,1112.9019,-235.64841,-275.42673,899.67999,-328.80606,108.91009,1342.8756,-129.48329,372.11972,1263.6521,-92.70681,249.12885,1437.5753,-70.951698
1364,13.63,-16.590614,1351.0493,-194.04861,9.7056742,1078.9475,52.163155,-132.00189,1350.4197,-70.594597,-303.37424,1115.3893,-240.88091,-271.45459,904.8891,-339.03021,108.3672,1342.8778,-128.94682,372.202,1262.8572,-96.341576,246.35587,1434.8339,-80.219742
1365,13.64,-17.009871,1350.9989,-193.28096,8.9664125,1079.0184,52.737312,-132.65392,1350.0002,-69.878761,-300.69128,1117.6591,-245.69965,-267.33734,910.01208,-348.62668,107.91584,1342.8744,-128.5146,372.17795,1261.3097,-99.656265,243.75569,1431.3644,-88.776894
1366,13.65,-17.49008,1350.9559,-192.49435,8.3325872,1079.0424,53.44511,-133.29721,1349.5668,-69.15593,-297.8551,1119.8008,-250.0161,-262.99503,914.99323,-357.65067,107.53728,1342.7959,-128.25752,371.96454,1259.2427,-102.83537,241.4146,1427.3884,-96.147697
1367,13.66,-17.94932,1351.0255,-191.99121,7.6992073,1079.0521,54.190163,-133.91869,1349.1127,-68.457527,-294.97226,1121.7198,-253.99232,-258.54309,919.62769,-365.93344,107.13976,1343.0116,-127.87412,371.67844,1256.7982,-105.89751,239.32149,1423.47,-102.28835
1368,13.67,-18.428862,1351.1102,-191.5513,7.1555734,1079.077,54.799797,-134.57843,1348.7024,-68.038757,-292.18915,1123.4111,-257.58865,-254.34775,923.7475,-373.55154,106.82967,1342.9545,-127.75333,371.26041,1253.9563,-108.71745,237.05168,1418.9607,-107.62736
1369,13.68,-18.969891,1351.0685,-190.90785,6.747407,1079.0977,55.249847,-135.11108,1348.1927,-67.610313,-289.54419,1124.9668,-260.89667,-249.60916,927.80682,-380.30878,106.51889,1342.8522,-127.75065,370.78647,1250.8789,-111.25409,234.91776,1414.2031,-111.90559
1370,13.69,-19.471497,1351.0693,-190.42615,6.4136195,1079.135,55.585064,-135.64011,1347.7188,-67.130615,-287.17465,1126.1947,-263.80716,-244.89742,931.46179,-386.15045,106.30904,1342.7484,-127.81309,370.33548,1247.661,-113.61639,232.96693,1409.4978,-114.92667
1371,13.7,-19.925098,1351.0,-189.91142,6.1948981,1079.137,55.919991,-136.02641,1347.1477,-66.652702,-285.04785,1127.2346,-266.44028,-240.29601,934.53827,-391.02997,106.16463,1342.6049,-128.0647,369.81696,1244.3721,-115.68617,231.24255,1405.1078,-116.56195
1372,13.71,-20.238892,1350.8705,-189.68431,6.0513525,1079.1072,56.201912,-136.31627,1346.6508,-66.157883,-283.00949,1128.0519,-268.80475,-235.87627,937.07806,-394.99115,106.17622,1342.5052,-128.32875,369.41,1241.3145,-117.53245,229.79187,1401.2274,-116.91457
1373,13.72,-20.43239,1350.5988,-189.39435,5.9584961,1079.0563,56.396797,-136.5778,1346.2816,-66.006546,-281.14417,1128.6113,-270.77905,-231.9117,938.84406,-397.9827,106.26305,1342.3505,-128.61084,368.94254,1238.502,-119.07162,228.72369,1397.9701,-116.05197
1374,13.73,-20.544083,1351.006,-190.13542,5.9298315,1078.9763,56.427624,-136.77376,1345.9269,-65.812317,-279.50516,1128.9403,-272.51334,-228.33443,939.84869,-400.0889,106.38037,1342.2412,-128.85498,368.39554,1236.012,-120.32982,227.97182,1395.3013,-114.22326
1375,13.74,-20.51874,1350.9485,-189.97679,5.954618,1078.8971,56.413685,-136.95534,1345.7754,-66.012817,-277.97531,1128.7898,-273.55743,-225.20068,940.07251,-401.05624,106.50143,1342.1415,-129.03159,367.9649,1233.9172,-121.22934,227.54286,1393.1683,-111.6067
1376,13.75,-20.41181,1351.0332,-190.13945,5.9770021,1078.7806,56.332829,-137.0621,1345.6217,-66.245789,-276.91727,1128.3292,-274.51639,-222.34087,939.57996,-401.3374,106.61633,1342.0367,-129.03554,367.61359,1232.1736,-121.84576,227.43411,1391.5101,-108.50185
1377,13.76,-20.271502,1351.0557,-189.85031,5.9931083,1078.6179,56.151878,-137.15538,1345.5409,-66.802719,-276.07834,1127.4185,-274.85147,-219.74646,938.45172,-400.6683,106.72185,1341.9993,-128.86543,367.47296,1230.887,-122.11589,227.66771,1390.3091,-105.19211
1378,13.77,-20.042278,1350.868,-189.59047,6.0640712,1078.4542,55.849216,-137.26003,1345.4807,-67.235077,-275.68719,1126.2539,-274.81055,-217.69221,936.64954,-399.17398,106.89632,1342.0082,-128.48882,367.53909,1230.0282,-122.15366,228.19629,1389.5044,-101.63806
1379,13.78,-19.727978,1350.8263,-189.48039,6.1369638,1078.2401,55.599583,-137.27107,1345.3552,-67.679214,-275.52921,1124.8741,-274.37457,-216.08688,934.12146,-396.55438,107.09797,1342.0809,-127.99251,367.79089,1229.5507,-121.89816,229.07454,1389.1293,-98.017258
1380,13.79,-19.426132,1350.5287,-188.73987,6.1983099,1078.0225,55.405231,-137.23145,1345.2406,-67.960213,-275.62561,1123.2924,-273.59875,-215.09056,930.96063,-392.87903,107.34428,1342.1589,-127.40063,368.22052,1229.4485,-121.46558,230.56805,1389.4907,-93.879379
1381,13.8,-18.985813,1350.4346,-188.65543,6.2089405,1077.7257,55.206203,-137.09291,1345.2814,-68.571121,-276.08731,1121.656,-272.56244,-214.74165,927.11957,-388.26001,107.63242,1342.2629,-126.63949,368.73282,1229.7241,-120.83849,232.60664,1390.4989,-89.411713
1382,13.81,-18.492224,1350.3289,-188.61861,6.2430129,1077.4675,55.02861,-136.87155,1345.3907,-69.277855,-276.85355,1119.8418,-271.19382,-214.74541,923.05237,-382.74414,107.91661,1342.4063,-125.82941,369.33932,1230.2623,-120.1094,235.18027,1392.0121,-84.5084
1383,13.82,-17.903936,1350.2439,-188.53966,6.2445154,1077.165,54.90078,-136.58708,1345.6385,-70.258926,-277.90491,1117.8689,-269.50952,-215.38428,918.5058,-376.44647,108.20756,1342.5121,-125.03947,370.05594,1231.0341,-119.21439,238.17514,1393.8229,-79.346939
1384,13.83,-17.164124,1350.1993,-188.4276,6.2142034,1076.8944,54.736515,-136.24658,1345.8433,-70.949745,-279.13858,1115.7184,-267.53537,-216.67863,913.66168,-369.57349,108.51035,1342.6383,-124.54224,370.88095,1232.088,-118.37161,241.5791,1395.9011,-73.870781
1385,13.84,-16.436899,1350.2151,-188.39745,6.2016301,1076.6591,54.642914,-135.86697,1346.0747,-71.69146,-280.57413,1113.3353,-265.05478,-218.62599,908.56494,-362.14432,108.82932,1342.8136,-123.57923,371.83591,1233.2778,-117.54478,245.33524,1398.1758,-67.981911
1386,13.85,-15.710194,1350.2413,-188.33165,6.0769329,1076.4581,54.516243,-135.49767,1346.3268,-72.526123,-282.09454,1110.9132,-262.30103,-221.26945,903.31696,-354.09955,109.15199,1343.005,-122.62708,372.8924,1234.7721,-116.80361,249.40881,1400.4457,-61.503258
1387,13.86,-14.949875,1350.2986,-188.28499,5.911355,1076.275,54.425957,-135.13615,1346.5967,-73.293304,-283.81677,1108.4507,-259.28931,-224.64333,897.97125,-345.50287,109.48968,1343.2084,-121.8907,374.13242,1236.5568,-116.17569,253.75951,1402.6514,-54.53355
1388,13.87,-14.262748,1350.3274,-188.12148,5.738205,1076.1503,54.23983,-134.73822,1346.8971,-74.026207,-285.73911,1106.0706,-256.13629,-228.59669,892.56989,-336.09821,109.86062,1343.4254,-121.15182,375.43054,1238.6057,-115.64239,258.43488,1404.7776,-46.873859
1389,13.88,-13.520031,1350.3806,-188.15152,5.4580517,1076.0272,54.05724,-134.32225,1347.2936,-75.062401,-288.20477,1103.9602,-252.72545,-233.12105,887.41077,-325.80743,110.23109,1343.6813,-120.48701,376.96234,1240.9241,-115.1487,263.38602,1406.6583,-38.696018
1390,13.89,-12.791076,1350.3529,-188.19412,5.1773653,1075.965,53.901909,-133.74777,1347.696,-76.170364,-291.17166,1102.1267,-249.17241,-237.92149,882.66467,-314.76038,110.57406,1343.9709,-119.93411,378.69672,1243.4525,-114.69992,268.70883,1408.3151,-29.97336
1391,13.9,-11.904678,1350.2926,-188.32721,4.8789659,1075.947,53.750923,-133.09424,1348.191,-77.479744,-294.54736,1100.7406,-245.71924,-243.17859,878.35065,-302.80814,110.95206,1344.3365,-119.34738,380.44257,1246.234,-114.3258,274.12134,1409.8822,-20.462158
1392,13.91,-10.991837,1350.2015,-188.64075,4.6110969,1075.9805,53.553295,-132.39764,1348.6808,-78.807114,-298.16876,1099.8427,-242.35594,-248.9416,874.58093,-289.75073,111.28707,1344.6776,-118.87241,382.21515,1249.1779,-113.88491,279.95926,1410.8694,-11.007738
1393,13.92,-10.07695,1350.101,-188.90359,4.3454599,1076.0508,53.366611,-131.55814,1349.1477,-79.78624,-301.86569,1099.4423,-239.29021,-255.36844,871.38562,-275.6582,111.5332,1345.0525,-118.49637,383.96985,1252.3241,-113.5391,286.039,1411.4476,-1.3187237
1394,13.93,-9.2353916,1350.1124,-189.22379,4.1075888,1076.1805,53.071259,-130.78871,1349.712,-80.694748,-305.30499,1099.465,-236.71669,-262.53891,868.75555,-260.40607,111.73439,1345.3962,-118.15296,385.71237,1255.6516,-113.11853,292.63763,1411.3369,6.910645
1395,13.94,-8.4252567,1350.2118,-189.50177,3.8967381,1076.3246,52.781055,-129.98936,1350.3419,-81.762573,-308.40216,1099.8134,-234.24274,-270.40009,866.75366,-243.97466,111.904,1345.75,-117.81879,387.29004,1259.1127,-112.63538,299.33493,1411.1941,17.218697
1396,13.95,-7.6024723,1350.3727,-189.85451,3.6408539,1076.4442,52.452885,-129.1944,1351.0177,-82.760712,-311.28625,1100.3046,-231.82681,-278.41257,865.9577,-227.28253,111.93479,1346.1134,-117.53629,388.82645,1262.7345,-112.015,306.24081,1410.1479,28.481157
1397,13.96,-6.8591981,1350.4791,-190.1059,3.3300769,1076.5693,52.171787,-128.34834,1351.7102,-83.998756,-314.0722,1100.7931,-229.4568,-286.68933,866.32806,-210.03064,111.86603,1346.489,-117.23927,390.32086,1266.3442,-111.27883,313.34024,1408.4691,38.888027
1398,13.97,-6.0761743,1350.6176,-190.48354,3.069495,1076.6597,51.813488,-127.4604,1352.3275,-85.227768,-316.73962,1101.1786,-226.78407,-294.80161,867.70758,-192.77124,111.72945,1346.89,-116.92609,391.77176,1269.908,-110.32026,320.34335,1405.9586,49.960533
1399,13.98,-5.2365193,1350.7678,-191.02637,2.8030283,1076.823,51.302593,-126.56229,1352.9324,-86.88562,-319.38867,1101.4301,-223.88402,-302.7851,869.98468,-175.48459,111.53754,1347.2688,-116.65388,393.25497,1273.3468,-109.13432,327.58014,1402.9189,59.728752
1400,13.99,-4.4104195,1350.9092,-191.57553,2.5736384,1076.9851,50.811867,-125.67767,1353.3928,-88.189682,-322.11853,1101.6643,-220.73212,-310.76611,873.22101,-157.9864,111.39774,1347.6702,-116.46818,394.82379,1276.6737,-107.65183,334.69525,1399.3871,69.185547
1401,14.0,-3.6114101,1351.0157,-192.10429,2.3487592,1077.1439,50.249405,-124.89002,1353.8475,-89.655754,-324.99149,1101.7439,-217.35933,-318.53101,877.37024,-140.64905,111.22727,1348.0759,-116.3242,396.34756,1279.828,-105.79945,341.76996,1395.0643,78.878754
1402,14.01,-2.9343743,1351.1549,-192.71298,2.1560552,1077.3461,49.686996,-124.16919,1354.1438,-90.750648,-327.91147,1101.828,-213.76601,-325.93073,882.51532,-123.45272,110.91611,1348.3413,-115.98735,397.80222,1282.821,-103.61586,348.96579,1389.8575,88.523758
1403,14.02,-2.3061609,1351.2908,-193.25729,2.0081012,1077.5117,49.242397,-123.54135,1354.4563,-92.073288,-330.83307,1101.9281,-209.74683,-333.3107,888.55707,-106.41187,110.82205,1348.9001,-116.15983,399.0253,1285.6772,-101.08492,356.3013,1383.46,98.268524
1404,14.03,-1.7207632,1351.4377,-193.97928,1.8996068,1077.6091,48.827709,-122.89538,1354.6567,-93.419952,-333.70425,1102.1429,-205.47748,-340.42377,895.60504,-89.510086,110.7363,1349.1946,-116.253,400.21686,1288.4406,-98.238419,363.72952,1375.8281,107.85567
